院校,专业,专业详情,年份,最低分,位次,科目,批次
山东大学,材料类,（含材料科学与工程、材料成型及控制工程专业）,2019,628,6846,理科,本科一批
山东大学,经济学类,（含经济学、财政学、金融学、国际经济与贸易专业）,2019,640,658,文科,本科一批
山东大学,工商管理类,（含工商管理、市场营销、会计学、人力资源管理、国际商务、旅游管理专业）,2019,636,810,文科,本科一批
山东大学,政治学类,（含政治学与行政学、国际政治、科学社会主义专业）,2019,637,758,文科,本科一批
山东大学,建筑学,（五年制）,2019,628,6846,理科,本科一批
山东大学,物理学类,（含物理学、应用物理学专业）,2019,638,4514,理科,本科一批
山东大学,历史学类,（含历史学、档案学、考古学、文物与博物馆学、文化产业管理专业）,2019,633,950,文科,本科一批
中南大学,临床医学类,（临床及口腔五年制医学类）（含临床医学（五年制）、口腔医学（五年制）、麻醉学专业）,2020,668,2704,理科,本科批
中南大学,公共卫生与预防医学类,（非临床五年制医学类）（含预防医学、基础医学、临床药学专业）,2020,665,3258,理科,本科批
中南大学,中国语言文学类,（含汉语言文学、数字出版、广播电视学专业）,2020,626,1027,文科,本科批
中南大学,金融学类,（经济管理类）（含国际经济与贸易、金融学、工商管理、会计学、行政管理、劳动与社会保障专业）,2020,656,5280,理科,本科批
中南大学,外国语言文学类,（含英语、法语、日语、西班牙语专业）,2020,625,1088,文科,本科批
中南大学,计算机类,（计算机信息类）（含计算机科学与技术、信息安全、物联网工程、通信工程、数据科学与大数据技术专业）,2020,657,5030,理科,本科批
中南大学,法学类,（含社会学、法学专业）,2020,627,975,文科,本科批
中南大学,机械类,（含机械设计制造及其自动化、车辆工程、微电子科学与工程专业）,2020,651,6724,理科,本科批
中南大学,化工与制药类,（化学生物环境类）（含应用化学、化学工程与工艺、程、生物工程、生物技术专业）,2020,650,7007,理科,本科批
中南大学,自动化类,（自动化与电气类）（含电气工程及其自动化、自动化、测控技术与仪器、电子信息工程、智能科学与技术专业）,2020,653,6125,理科,本科批
中南大学,交通运输类,（含交通运输、交通设备与控制工程、轨道交通信号与控制专业）,2020,650,7007,理科,本科批
中南大学,航空航天类,（含航空航天工程、探测制导与控制技术专业）,2020,652,6430,理科,本科批
中南大学,材料科学与工程,（中外合作办学）,2020,635,12472,理科,本科批
中南大学,能源动力类,（能源类）（含能源与动力工程、新能源科学与工程、建筑环境与能源应用工程专业）,2020,651,6724,理科,本科批
中南大学,软件工程,,2020,654,5838,理科,本科批
中南大学,临床医学,（八年制）,2020,680,1113,理科,本科批
中南大学,数学类,（数学物理类）（含数学与应用数学、信息与计算科学、统计学、应用物理学专业）,2020,652,6430,理科,本科批
中南大学,土木类,（土木安全类）（含土木工程、铁道工程、工程力学、消防工程、工程管理、城市地下空间工程、安全工程专业）,2020,650,7007,理科,本科批
中南大学,土木工程,（中外合作办学）,2020,633,13339,理科,本科批
中南大学,建筑类,（建筑城规类）（含建筑学、城乡规划专业）,2020,651,6724,理科,本科批
中南大学,英语,,2020,616,1712,文科,本科提前批
中南大学,英语,,2020,646,8341,理科,本科提前批
中南大学,测绘工程,,2020,645,8674,理科,本科提前批
中南大学,能源与动力工程,,2020,648,7686,理科,本科提前批
中南大学,法医学,,2020,641,10082,理科,本科提前批
中南大学,环境工程,,2020,644,8965,理科,本科提前批
中南大学,地理信息科学,,2020,640,10452,理科,本科提前批
中南大学,劳动与社会保障,,2020,615,1820,文科,本科提前批
中南大学,社会学,,2020,615,1820,文科,本科提前批
中南大学,自动化,,2016,,,理科,本科一批
中南大学,材料科学与工程,,2016,,,理科,本科一批
中南大学,英语,,2016,,,文科,本科一批
中南大学,冶金工程,,2016,,,理科,本科一批
中南大学,机械设计制造及其自动化,,2016,,,理科,本科一批
中南大学,计算机科学与技术,,2016,,,理科,本科一批
中南大学,安全工程,,2016,,,理科,本科一批
中南大学,粉体材料科学与工程,,2016,,,理科,本科一批
中南大学,交通运输,,2016,,,理科,本科一批
中南大学,信息管理与信息系统,,2016,,,理科,本科一批
中南大学,无机非金属材料工程,,2016,,,理科,本科一批
中南大学,电子信息科学与技术,,2016,,,理科,本科一批
中南大学,行政管理,,2016,,,理科,本科一批
中南大学,广播电视学,,2016,,,文科,本科一批
中南大学,工商管理,,2016,,,理科,本科一批
中南大学,材料化学,,2016,,,理科,本科一批
中南大学,行政管理,,2016,,,文科,本科一批
中南大学,国际经济与贸易,,2016,,,文科,本科一批
中南大学,能源与动力工程,,2016,,,理科,本科一批
中南大学,智能科学与技术,,2016,,,理科,本科一批
中南大学,安全工程,,2017,617,6510,理科,本科一批
中南大学,计算机科学与技术,,2017,624,5231,理科,本科一批
中南大学,自动化,,2017,620,5922,理科,本科一批
中南大学,冶金工程,,2017,618,6324,理科,本科一批
中南大学,交通运输,,2017,620,5922,理科,本科一批
中南大学,粉体材料科学与工程,,2017,618,6324,理科,本科一批
中南大学,应用化学,,2017,617,6510,理科,本科一批
中南大学,新能源材料与器件,,2017,617,6510,理科,本科一批
中南大学,土木工程,,2017,619,6122,理科,本科一批
中南大学,信息管理与信息系统,,2017,623,5405,理科,本科一批
中南大学,材料科学与工程,,2017,621,5739,理科,本科一批
中南大学,国际经济与贸易,,2017,622,811,文科,本科一批
中南大学,信息与计算科学,,2017,622,5557,理科,本科一批
中南大学,药学,,2017,618,6324,理科,本科一批
中南大学,电子商务,,2017,623,5405,理科,本科一批
中南大学,测控技术与仪器,,2017,619,6122,理科,本科一批
中南大学,工程力学,,2017,618,6324,理科,本科一批
中南大学,汉语言文学,,2017,618,984,文科,本科一批
中南大学,地理信息科学,,2017,617,6510,理科,本科一批
中南大学,软件工程,,2017,621,5739,理科,本科一批
中南大学,航空航天类,,2018,651,5466,理科,本科一批
中南大学,能源动力类,,2018,649,5888,理科,本科一批
中南大学,计算机类,,2018,654,4811,理科,本科一批
中南大学,土木类,,2018,648,6099,理科,本科一批
中南大学,软件工程,,2018,653,5035,理科,本科一批
中南大学,自动化类,,2018,652,5240,理科,本科一批
中南大学,数学类,,2018,653,5035,理科,本科一批
中南大学,材料类,,2018,649,5888,理科,本科一批
中南大学,外国语言文学类,,2018,654,914,文科,本科一批
中南大学,临床医学,,2018,675,1580,理科,本科一批
中南大学,机械类,,2018,649,5888,理科,本科一批
中南大学,中国语言文学类,,2018,652,1023,文科,本科一批
中南大学,交通运输类,,2018,649,5888,理科,本科一批
中南大学,建筑类,,2018,649,5888,理科,本科一批
中南大学,医学技术类,,2018,648,6099,理科,本科一批
